;id;Nombre;Nemo;Tipo;Potencia;Region;F_desde;F_hasta;lat;lon
116;590;MESETA ESPINOSA;MESE;termicas;8.6;PAT;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-46.585336299174045;-67.70106412651472
117;388;PICO TRUNCADO 1;PTR1;termicas;45;PAT;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-46.784503010467205;-67.95030779152229
118;593;RIO TURBIO;RTUR;termicas;240;PAT;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-51.54611976419772;-72.23114285618756
119;608;RIO CHICO;RCHI;termicas;106;PAT;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-51.66708814336609;-69.21646692792166
120;null;RIO CHICO DI;;termicas;12;PAT;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-51.64554640346646;-69.23172530212888
121;496;BARILOCHE ENARS;BARI;termicas;20;COM;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-41.158335198607126;-71.25252885406267
122;107;TERMOROCA;ROCA;termicas;192.53;COM;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-38.94593520801572;-67.60085988105223
123;null;IMEXTRADE;;termicas;6;COM;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-38.836776465244085;-68.03890892677383
124;456;CIPOLLETI (ENA;CIPO;termicas;5;COM;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-38.91333026726931;-67.9417414845449
125;2;ALTO VALLE;AVAL;termicas;96;COM;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-38.95215988540009;-68.02181580567742
126;3;AGUA DEL CAJON;ACAJ;termicas;184.1;COM;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-38.93631045394287;-68.35730714771748
127;363;CAPEX AUTOPROD.;CAPE;termicas;477.1;COM;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-38.93647994132438;-68.35545505069116
128;263;PLAZA HUINCUL;PHUI;termicas;36.83;COM;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-38.93034179080067;-69.16853418631372
129;596;LOMA CAMPANA;LCAM;termicas;105;COM;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-38.3595604538842;-68.71482423581212
130;650;Loma Campana 2;LCA2;termicas;105;COM;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-38.35980125105822;-68.71483939368554
131;855;CT LOMA DE LA LATA MOTORES;LDLM;termicas;15;COM;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-38.510974439702274;-68.60637825899376
132;97;CT NEUQUEN;LDLA;termicas;645;COM;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-38.51265797655148;-68.60617036417187
133;346;ENTRE LOMAS;ELOM;termicas;23;COM;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-38.18434746405143;-68.11959353798906
134;243;P.HERNANDEZ YPF;PHDZ;termicas;40;COM;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-37.33092176417415;-69.2774661005121
135;472;AG. LOMITAS;ALOM;termicas;20;COM;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-37.33331255052801;-69.22869568927835
136;4;FILO MORADO;FILO;termicas;62.9;COM;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-37.27471442493732;-69.6525010991813
137;360;EL TRAPIAL;TRAP;termicas;18.5;COM;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-37.367848821606536;-69.28052334326335
138;null;USINA CAMPAMENTO;;termicas;20;COM;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-37.36876483717469;-69.28175013096133
139;733;C.T. AB ENERGIA. 25 DE MAYO . LA PAMPA;ABBG;termicas;2;COM;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-37.90198461088866;-67.71559053575966
140;487;REALICO;REAL;termicas;24;COM;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-35.05513951236685;-64.25239478181084
141;629;CT MATHEU III;MAT3;termicas;264;GBA;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-34.397226672750335;-58.83529492615386
142;615;PILAR BSAS;PILB;termicas;96;GBA;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-34.40322092715038;-58.96605226011374
143;882;C.T. BIOGAS SAN MARTIN NORTE III D;SM3D;termicas;5.1;GBA;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-34.52089509111176;-58.62705924893909
144;520;S.MIGUEL N ENAR;SMIG;termicas;11.5;GBA;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-34.5260674382151;-58.61816251093551
145;221;C.T. GENELBA;GEBA;termicas;1042;GBA;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-34.90221111784421;-58.73347259132582
146;616;CT EZEIZA;EZEI;termicas;150;GBA;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-34.903275861305076;-58.61566981525381
147;587;S.VICENTE BSAS;SVIC;termicas;27.6;GBA;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-35.04342456147024;-58.32544569449155
148;547;ALTE BROWN ENAR;ABRO;termicas;25;GBA;2015-01-01T03:00:00Z;9999-12-01T03:00:00Z;-34.837557866919155;-58.405191227531
